real_region	n_bins	rand_start	rand_end	p_spatial	p_directional	p_combined
Ebeta_Trbv31_CBE3	32	40816600	40835600	1	1	1
Ebeta_Trbv31_CBE3	32	41665600	41680800	0.9346	0.746342	0.948788
Ebeta_Trbv31_CBE3	32	41605400	41612600	0.9346	0.253658	0.578308
Ebeta_Trbv31_CBE3	32	41631000	41651400	1	1	1
Ebeta_Trbv31_CBE3	32	40917800	40933400	1	1	1
Ebeta_Trbv31_CBE3	32	40862800	40877400	1	1	1
Ebeta_Trbv31_CBE3	32	41581400	41588000	7.40193e-15	1.98488e-14	9.56266e-27
Ebeta_Trbv31_CBE3	32	41616000	41630800	1	1	1
Ebeta_Trbv31_CBE3	32	41601600	41609200	0.136323	0.00105014	0.00141033
Ebeta_Trbv31_CBE3	32	40840400	40855400	1	1	1
Ebeta_Trbv31_CBE3	32	41609800	41618800	1	1	1
Ebeta_Trbv31_CBE3	32	40838400	40852800	1	1	1
Ebeta_Trbv31_CBE3	32	40926600	40941600	1	1	1
Ebeta_Trbv31_CBE3	32	41590400	41597200	6.14173e-18	3.23953e-16	1.51804e-31
Ebeta_Trbv31_CBE3	32	41600600	41608000	0.00174251	4.34754e-06	1.49227e-07
Ebeta_Trbv31_CBE3	32	40939800	40956400	1	1	1
Ebeta_Trbv31_CBE3	32	41664800	41679600	0.9346	0.746342	0.948788
Ebeta_Trbv31_CBE3	32	41295800	41313000	1	1	1
Ebeta_Trbv31_CBE3	32	41562400	41569200	7.29222e-07	4.56552e-09	1.14314e-13
Ebeta_Trbv31_CBE3	32	40799200	40814000	1	1	1
Ebeta_Trbv31_CBE3	32	40936400	40953800	1	1	1
Ebeta_Trbv31_CBE3	32	41000800	41014200	1	1	1
Ebeta_Trbv31_CBE3	32	40859800	40874000	1	1	1
Ebeta_Trbv31_CBE3	32	40839000	40854200	1	1	1
Ebeta_Trbv31_CBE3	32	40836200	40850800	1	1	1
Ebeta_Trbv31_CBE3	32	40813600	40828400	1	1	1
Ebeta_Trbv31_CBE3	32	41021800	41037200	1	1	1
Ebeta_Trbv31_CBE3	32	40938600	40955200	1	1	1
Ebeta_Trbv31_CBE3	32	41016800	41033400	1	1	1
Ebeta_Trbv31_CBE3	32	41648600	41667000	1	1	1
Ebeta_Trbv31_CBE3	32	41576200	41582800	4.7376e-11	4.79443e-12	1.15471e-20
Ebeta_Trbv31_CBE3	32	41671600	41688000	1	1	1
Ebeta_Trbv31_CBE3	32	41572000	41578600	7.40193e-15	1.98488e-14	9.56266e-27
Ebeta_Trbv31_CBE3	32	41596600	41603200	7.40193e-15	1.98488e-14	9.56266e-27
Ebeta_Trbv31_CBE3	32	40955400	41001200	1	1	1
Ebeta_Trbv31_CBE3	32	41633800	41657200	1	1	1
Ebeta_Trbv31_CBE3	32	40855200	40869400	1	1	1
Ebeta_Trbv31_CBE3	32	41586200	41592800	7.28865e-16	5.03482e-15	2.52393e-28
Ebeta_Trbv31_CBE3	32	41487600	41499000	1	1	1
Ebeta_Trbv31_CBE3	32	41671800	41688600	1	1	1
Ebeta_Trbv31_CBE3	32	41622800	41644400	1	1	1
Ebeta_Trbv31_CBE3	32	41564400	41571000	4.7376e-11	4.79443e-12	1.15471e-20
Ebeta_Trbv31_CBE3	32	40821800	40838000	1	1	1
Ebeta_Trbv31_CBE3	32	41024400	41039400	1	1	1
Ebeta_Trbv31_CBE3	32	41564200	41570800	5.73834e-12	1.21615e-12	3.79076e-22
Ebeta_Trbv31_CBE3	32	40854200	40867600	1	1	1
Ebeta_Trbv31_CBE3	32	40857400	40872600	1	1	1
Ebeta_Trbv31_CBE3	32	40835800	40850400	1	1	1
Ebeta_Trbv31_CBE3	32	41574800	41581400	5.73834e-12	1.21615e-12	3.79076e-22
Ebeta_Trbv31_CBE3	32	41570200	41577000	7.28865e-16	5.03482e-15	2.52393e-28
Ebeta_Trbv31_CBE3	32	40940000	40957000	1	1	1
Ebeta_Trbv31_CBE3	32	41581600	41588200	7.28865e-16	5.03482e-15	2.52393e-28
Ebeta_Trbv31_CBE3	32	41022200	41037400	1	1	1
Ebeta_Trbv31_CBE3	32	40924200	40939400	1	1	1
Ebeta_Trbv31_CBE3	32	41605200	41612400	0.9346	0.253658	0.578308
Ebeta_Trbv31_CBE3	32	40939200	40955400	1	1	1
Ebeta_Trbv31_CBE3	32	40930600	40948200	1	1	1
Ebeta_Trbv31_CBE3	32	40816400	40835000	1	1	1
Ebeta_Trbv31_CBE3	32	41575800	41582400	3.69422e-10	1.89011e-11	3.31046e-19
Ebeta_Trbv31_CBE3	32	41647800	41665800	1	1	1
Ebeta_Trbv31_CBE3	32	41608200	41616400	0.9346	0.253658	0.578308
Ebeta_Trbv31_CBE3	32	41607000	41615000	0.9346	0.253658	0.578308
Ebeta_Trbv31_CBE3	32	40857800	40872800	1	1	1
Ebeta_Trbv31_CBE3	32	41597800	41604600	5.73834e-12	1.21615e-12	3.79076e-22
Ebeta_Trbv31_CBE3	32	41666800	41683200	0.9346	0.746342	0.948788
Ebeta_Trbv31_CBE3	32	41005400	41017600	1	1	1
Ebeta_Trbv31_CBE3	32	40856000	40870400	1	1	1
Ebeta_Trbv31_CBE3	32	40930000	40948000	1	1	1
Ebeta_Trbv31_CBE3	32	41611200	41621800	1	1	1
Ebeta_Trbv31_CBE3	32	40791200	40807800	1	1	1
Ebeta_Trbv31_CBE3	32	40818000	40836400	1	1	1
Ebeta_Trbv31_CBE3	32	40852000	40866000	1	1	1
Ebeta_Trbv31_CBE3	32	40815200	40831800	1	1	1
Ebeta_Trbv31_CBE3	32	41614000	41625200	1	1	1
Ebeta_Trbv31_CBE3	32	41648000	41666400	1	1	1
Ebeta_Trbv31_CBE3	32	40953800	40966600	1	1	1
Ebeta_Trbv31_CBE3	32	41596200	41602800	7.40193e-15	1.98488e-14	9.56266e-27
Ebeta_Trbv31_CBE3	32	41571800	41578400	7.40193e-15	1.98488e-14	9.56266e-27
Ebeta_Trbv31_CBE3	32	41487200	41498400	1	1	1
Ebeta_Trbv31_CBE3	32	40862600	40877000	1	1	1
Ebeta_Trbv31_CBE3	32	40922200	40936800	1	1	1
Ebeta_Trbv31_CBE3	32	41003400	41016600	1	1	1
Ebeta_Trbv31_CBE3	32	41594400	41601000	6.84559e-17	1.27712e-15	6.3397e-30
Ebeta_Trbv31_CBE3	32	41624200	41645800	1	1	1
Ebeta_Trbv31_CBE3	32	41562000	41568800	7.29222e-07	4.56552e-09	1.14314e-13
Ebeta_Trbv31_CBE3	32	40926000	40941400	1	1	1
Ebeta_Trbv31_CBE3	32	40948800	40961000	1	1	1
Ebeta_Trbv31_CBE3	32	40955000	41000400	1	1	1
Ebeta_Trbv31_CBE3	32	40957400	41003200	1	1	1
Ebeta_Trbv31_CBE3	32	41585600	41592200	7.28865e-16	5.03482e-15	2.52393e-28
Ebeta_Trbv31_CBE3	32	41015800	41029400	1	1	1
Ebeta_Trbv31_CBE3	32	40956800	41002800	1	1	1
Ebeta_Trbv31_CBE3	32	41583400	41590000	7.28865e-16	5.03482e-15	2.52393e-28
Ebeta_Trbv31_CBE3	32	41632800	41654000	1	1	1
Ebeta_Trbv31_CBE3	32	41621800	41642800	1	1	1
Ebeta_Trbv31_CBE3	32	41606800	41614800	0.9346	0.253658	0.578308
Ebeta_Trbv31_CBE3	32	41562600	41569400	1.20975e-07	1.15808e-09	5.25431e-15
Ebeta_Trbv31_CBE3	32	41581800	41588400	6.84559e-17	1.27712e-15	6.3397e-30
Ebeta_Trbv31_CBE3	32	40857000	40871200	1	1	1
Ebeta_Trbv31_CBE3	32	40848600	40862800	1	1	1
Ebeta_Trbv31_CBE3	32	41600000	41607400	0.000100891	2.79732e-07	7.13773e-10
Ebeta_Trbv31_CBE3	32	41588800	41595400	6.84559e-17	1.27712e-15	6.3397e-30
Ebeta_Trbv31_CBE3	32	40804600	40816800	1	1	1
Ebeta_Trbv31_CBE3	32	41638600	41657600	1	1	1
Ebeta_Trbv31_CBE3	32	40808000	40823600	1	1	1
Ebeta_Trbv31_CBE3	32	41588200	41594800	6.14173e-18	3.23953e-16	1.51804e-31
Ebeta_Trbv31_CBE3	32	41661400	41674800	0.9346	0.746342	0.948788
Ebeta_Trbv31_CBE3	32	40998800	41012800	1	1	1
Ebeta_Trbv31_CBE3	32	41571200	41577800	6.84559e-17	1.27712e-15	6.3397e-30
Ebeta_Trbv31_CBE3	32	40846600	40861000	1	1	1
Ebeta_Trbv31_CBE3	32	41002600	41015400	1	1	1
Ebeta_Trbv31_CBE3	32	41596000	41602600	7.28865e-16	5.03482e-15	2.52393e-28
Ebeta_Trbv31_CBE3	32	40954400	41000000	1	1	1
Ebeta_Trbv31_CBE3	32	40931000	40948800	1	1	1
Ebeta_Trbv31_CBE3	32	41294800	41311200	1	1	1
Ebeta_Trbv31_CBE3	32	41567800	41574600	6.14173e-18	3.23953e-16	1.51804e-31
Ebeta_Trbv31_CBE3	32	41579000	41585800	7.40193e-15	1.98488e-14	9.56266e-27
Ebeta_Trbv31_CBE3	32	41598400	41605400	3.69422e-10	1.89011e-11	3.31046e-19
Ebeta_Trbv31_CBE3	32	41015600	41029200	1	1	1
Ebeta_Trbv31_CBE3	32	41565200	41571800	6.57997e-13	3.08486e-13	1.17439e-23
Ebeta_Trbv31_CBE3	32	41593200	41599800	7.28865e-16	5.03482e-15	2.52393e-28
Ebeta_Trbv31_CBE3	32	41620800	41639400	1	1	1
Ebeta_Trbv31_CBE3	32	40804000	40816400	1	1	1
Ebeta_Trbv31_CBE3	32	40945400	40960200	1	1	1
Ebeta_Trbv31_CBE3	32	41596400	41603000	7.40193e-15	1.98488e-14	9.56266e-27
Ebeta_Trbv31_CBE3	32	40950800	40964200	1	1	1
Ebeta_Trbv31_CBE3	32	40921200	40935400	1	1	1
Ebeta_Trbv31_CBE3	32	41639200	41658400	1	1	1
Ebeta_Trbv31_CBE3	32	40928400	40944200	1	1	1
Ebeta_Trbv31_CBE3	32	41595600	41602200	7.28865e-16	5.03482e-15	2.52393e-28
Ebeta_Trbv31_CBE3	32	41293200	41307800	1	1	1
Ebeta_Trbv31_CBE3	32	41610200	41620600	1	1	1
Ebeta_Trbv31_CBE3	32	41651200	41670400	1	1	1
Ebeta_Trbv31_CBE3	32	40917400	40932200	1	1	1
Ebeta_Trbv31_CBE3	32	40802400	40815600	1	1	1
Ebeta_Trbv31_CBE3	32	40811000	40826400	1	1	1
Ebeta_Trbv31_CBE3	32	40846400	40860000	1	1	1
Ebeta_Trbv31_CBE3	32	40925600	40940200	1	1	1
Ebeta_Trbv31_CBE3	32	41595400	41602000	7.28865e-16	5.03482e-15	2.52393e-28
Ebeta_Trbv31_CBE3	32	41573600	41580200	7.40193e-15	1.98488e-14	9.56266e-27
Ebeta_Trbv31_CBE3	32	41642600	41662600	1	1	1
Ebeta_Trbv31_CBE3	32	41003000	41016000	1	1	1
Ebeta_Trbv31_CBE3	32	41587000	41593600	6.84559e-17	1.27712e-15	6.3397e-30
Ebeta_Trbv31_CBE3	32	41590000	41596600	6.14173e-18	3.23953e-16	1.51804e-31
Ebeta_Trbv31_CBE3	32	40853600	40866600	1	1	1
Ebeta_Trbv31_CBE3	32	41657000	41673400	0.9346	0.746342	0.948788
Ebeta_Trbv31_CBE3	32	41590600	41597400	6.14173e-18	3.23953e-16	1.51804e-31
Ebeta_Trbv31_CBE3	32	41573000	41579600	7.40193e-15	1.98488e-14	9.56266e-27
Ebeta_Trbv31_CBE3	32	41645200	41664400	1	1	1
Ebeta_Trbv31_CBE3	32	40960000	41005400	1	1	1
Ebeta_Trbv31_CBE3	32	41016400	41030800	1	1	1
Ebeta_Trbv31_CBE3	32	41658200	41674000	0.9346	0.746342	0.948788
Ebeta_Trbv31_CBE3	32	41614400	41627200	1	1	1
Ebeta_Trbv31_CBE3	32	40840600	40856000	1	1	1
Ebeta_Trbv31_CBE3	32	41577800	41584600	7.15806e-14	7.82502e-14	3.44175e-25
Ebeta_Trbv31_CBE3	32	40790400	40806800	1	1	1
Ebeta_Trbv31_CBE3	32	41603400	41611000	0.9346	0.253658	0.578308
Ebeta_Trbv31_CBE3	32	41563800	41570200	3.69422e-10	1.89011e-11	3.31046e-19
Ebeta_Trbv31_CBE3	32	41601000	41608400	0.0198045	6.75687e-05	1.94358e-05
Ebeta_Trbv31_CBE3	32	41616800	41631800	1	1	1
Ebeta_Trbv31_CBE3	32	40834800	40849000	1	1	1
Ebeta_Trbv31_CBE3	32	41295000	41312200	1	1	1
Ebeta_Trbv31_CBE3	32	40800200	40814600	1	1	1
Ebeta_Trbv31_CBE3	32	41568200	41575000	6.14173e-18	3.23953e-16	1.51804e-31
Ebeta_Trbv31_CBE3	32	40962000	41006800	1	1	1
Ebeta_Trbv31_CBE3	32	40806600	40818800	1	1	1
Ebeta_Trbv31_CBE3	32	41017400	41034000	1	1	1
Ebeta_Trbv31_CBE3	32	40958800	41004200	1	1	1
Ebeta_Trbv31_CBE3	32	41585000	41591400	7.40193e-15	1.98488e-14	9.56266e-27
Ebeta_Trbv31_CBE3	32	41611800	41623000	1	1	1
Ebeta_Trbv31_CBE3	32	40815000	40830400	1	1	1
Ebeta_Trbv31_CBE3	32	40850600	40864600	1	1	1
Ebeta_Trbv31_CBE3	32	41566400	41573200	7.15806e-14	7.82502e-14	3.44175e-25
Ebeta_Trbv31_CBE3	32	41005800	41018800	1	1	1
Ebeta_Trbv31_CBE3	32	41599800	41607200	0.000100891	2.79732e-07	7.13773e-10
Ebeta_Trbv31_CBE3	32	41578400	41585200	7.28865e-16	5.03482e-15	2.52393e-28
Ebeta_Trbv31_CBE3	32	41592400	41599000	7.28865e-16	5.03482e-15	2.52393e-28
Ebeta_Trbv31_CBE3	32	40933200	40949800	1	1	1
Ebeta_Trbv31_CBE3	32	41580800	41587400	7.40193e-15	1.98488e-14	9.56266e-27
Ebeta_Trbv31_CBE3	32	40807200	40821400	1	1	1
Ebeta_Trbv31_CBE3	32	40802200	40815400	1	1	1
Ebeta_Trbv31_CBE3	32	41647200	41665000	1	1	1
Ebeta_Trbv31_CBE3	32	41612400	41624200	1	1	1
Ebeta_Trbv31_CBE3	32	41583800	41590200	7.40193e-15	1.98488e-14	9.56266e-27
Ebeta_Trbv31_CBE3	32	41013600	41026800	1	1	1
Ebeta_Trbv31_CBE3	32	41019800	41035800	1	1	1
Ebeta_Trbv31_CBE3	32	40954000	40995400	1	1	1
Ebeta_Trbv31_CBE3	32	40949000	40962200	1	1	1
Ebeta_Trbv31_CBE3	32	40815600	40832400	1	1	1
Ebeta_Trbv31_CBE3	32	41021000	41036800	1	1	1
Ebeta_Trbv31_CBE3	32	41571400	41578000	7.28865e-16	5.03482e-15	2.52393e-28
Ebeta_Trbv31_CBE3	32	40850800	40864800	1	1	1
Ebeta_Trbv31_CBE3	32	41004600	41017200	1	1	1
Ebeta_Trbv31_CBE3	32	41629400	41648800	1	1	1
Ebeta_Trbv31_CBE3	32	41602600	41610200	0.754793	0.0643426	0.195468
Ebeta_Trbv31_CBE3	32	41668000	41683600	0.9346	0.746342	0.948788
Ebeta_Trbv31_CBE3	32	41592600	41599200	7.28865e-16	5.03482e-15	2.52393e-28
Ebeta_Trbv31_CBE3	32	41587600	41594200	6.14173e-18	3.23953e-16	1.51804e-31
Ebeta_Trbv31_CBE3	32	40841400	40857200	1	1	1
Ebeta_Trbv31_CBE3	32	41488000	41499200	1	1	1
Ebeta_Trbv31_CBE3	32	41016200	41029600	1	1	1
Ebeta_Trbv31_CBE3	32	40813000	40828000	1	1	1
Ebeta_Trbv31_CBE3	32	41649200	41668200	1	1	1
Ebeta_Trbv31_CBE3	32	41012400	41024400	1	1	1
Ebeta_Trbv31_CBE3	32	40929000	40945200	1	1	1
Ebeta_Trbv31_CBE3	32	41621400	41642200	1	1	1
Ebeta_Trbv31_CBE3	32	40908000	40927800	1	1	1
Ebeta_Trbv31_CBE3	32	41572200	41578800	7.40193e-15	1.98488e-14	9.56266e-27
Ebeta_Trbv31_CBE3	32	41617400	41632000	1	1	1
Ebeta_Trbv31_CBE3	32	41608600	41616800	0.9346	0.253658	0.578308
Ebeta_Trbv31_CBE3	32	41607400	41615400	0.9346	0.253658	0.578308
Ebeta_Trbv31_CBE3	32	41660600	41674600	0.9346	0.746342	0.948788
Ebeta_Trbv31_CBE3	32	41020800	41036600	1	1	1
Ebeta_Trbv31_CBE3	32	40999800	41013400	1	1	1
Ebeta_Trbv31_CBE3	32	41014400	41027800	1	1	1
Ebeta_Trbv31_CBE3	32	41603800	41611200	0.9346	0.253658	0.578308
Ebeta_Trbv31_CBE3	32	40862400	40876600	1	1	1
Ebeta_Trbv31_CBE3	32	41016600	41033000	1	1	1
Ebeta_Trbv31_CBE3	32	41578600	41585400	7.28865e-16	5.03482e-15	2.52393e-28
Ebeta_Trbv31_CBE3	32	41614800	41629200	1	1	1
Ebeta_Trbv31_CBE3	32	40806000	40818200	1	1	1
Ebeta_Trbv31_CBE3	32	40812200	40827400	1	1	1
Ebeta_Trbv31_CBE3	32	41600800	41608200	0.0062183	1.71394e-05	1.81762e-06
Ebeta_Trbv31_CBE3	32	41576400	41583000	5.73834e-12	1.21615e-12	3.79076e-22
Ebeta_Trbv31_CBE3	32	41580400	41587000	7.40193e-15	1.98488e-14	9.56266e-27
Ebeta_Trbv31_CBE3	32	41665200	41680200	0.9346	0.746342	0.948788
Ebeta_Trbv31_CBE3	32	40929400	40945600	1	1	1
Ebeta_Trbv31_CBE3	32	41574400	41581000	5.73834e-12	1.21615e-12	3.79076e-22
Ebeta_Trbv31_CBE3	32	41564000	41570400	4.7376e-11	4.79443e-12	1.15471e-20
Ebeta_Trbv31_CBE3	32	40798200	40813400	1	1	1
Ebeta_Trbv31_CBE3	32	41609600	41618400	0.9346	0.253658	0.578308
Ebeta_Trbv31_CBE3	32	41290400	41306000	1	1	1
Ebeta_Trbv31_CBE3	32	41488200	41499600	1	1	1
Ebeta_Trbv31_CBE3	32	40831800	40847200	1	1	1
Ebeta_Trbv31_CBE3	32	41022600	41038400	1	1	1
Ebeta_Trbv31_CBE3	32	41663000	41677400	0.9346	0.746342	0.948788
Ebeta_Trbv31_CBE3	32	41604600	41612000	0.9346	0.253658	0.578308
Ebeta_Trbv31_CBE3	32	41569600	41576400	6.14173e-18	3.23953e-16	1.51804e-31
Ebeta_Trbv31_CBE3	32	40842000	40857400	1	1	1
Ebeta_Trbv31_CBE3	32	41652000	41670600	1	1	1
Ebeta_Trbv31_CBE3	32	41020000	41036000	1	1	1
Ebeta_Trbv31_CBE3	32	41578000	41584800	7.40193e-15	1.98488e-14	9.56266e-27
Ebeta_Trbv31_CBE3	32	40837400	40851400	1	1	1
Ebeta_Trbv31_CBE3	32	41625200	41647600	1	1	1
Ebeta_Trbv31_CBE3	32	40855000	40869000	1	1	1
Ebeta_Trbv31_CBE3	32	41656000	41672400	0.9346	0.746342	0.948788
Ebeta_Trbv31_CBE3	32	41593800	41600400	7.40193e-15	1.98488e-14	9.56266e-27
Ebeta_Trbv31_CBE3	32	41584800	41591200	7.40193e-15	1.98488e-14	9.56266e-27
Ebeta_Trbv31_CBE3	32	40854800	40868400	1	1	1
Ebeta_Trbv31_CBE3	32	41602000	41609600	0.286556	0.00413997	0.00917854
Ebeta_Trbv31_CBE3	32	41005600	41017800	1	1	1
Ebeta_Trbv31_CBE3	32	41581000	41587600	7.40193e-15	1.98488e-14	9.56266e-27
Ebeta_Trbv31_CBE3	32	41607600	41615600	0.9346	0.253658	0.578308
Ebeta_Trbv31_CBE3	32	40837600	40852000	1	1	1
Ebeta_Trbv31_CBE3	32	41629600	41649000	1	1	1
Ebeta_Trbv31_CBE3	32	40922400	40937000	1	1	1
Ebeta_Trbv31_CBE3	32	41010400	41022000	1	1	1
Ebeta_Trbv31_CBE3	32	41662200	41675600	0.9346	0.746342	0.948788
Ebeta_Trbv31_CBE3	32	40790200	40806600	1	1	1
Ebeta_Trbv31_CBE3	32	41587200	41593800	6.84559e-17	1.27712e-15	6.3397e-30
Ebeta_Trbv31_CBE3	32	41566200	41573000	6.57997e-13	3.08486e-13	1.17439e-23
Ebeta_Trbv31_CBE3	32	41568000	41574800	6.84559e-17	1.27712e-15	6.3397e-30
Ebeta_Trbv31_CBE3	32	40960400	41005800	1	1	1
Ebeta_Trbv31_CBE3	32	41609400	41618200	0.9346	0.253658	0.578308
Ebeta_Trbv31_CBE3	32	40941200	40957400	1	1	1
Ebeta_Trbv31_CBE3	32	40942400	40957800	1	1	1
Ebeta_Trbv31_CBE3	32	40964000	41010200	1	1	1
Ebeta_Trbv31_CBE3	32	41024000	41038800	1	1	1
Ebeta_Trbv31_CBE3	32	41576000	41582600	3.69422e-10	1.89011e-11	3.31046e-19
Ebeta_Trbv31_CBE3	32	40913600	40928600	1	1	1
Ebeta_Trbv31_CBE3	32	41599000	41606400	1.20975e-07	1.15808e-09	5.25431e-15
Ebeta_Trbv31_CBE3	32	41569800	41576600	6.14173e-18	3.23953e-16	1.51804e-31
Ebeta_Trbv31_CBE3	32	40848400	40862600	1	1	1
Ebeta_Trbv31_CBE3	32	40923000	40938400	1	1	1
Ebeta_Trbv31_CBE3	32	40861000	40875000	1	1	1
Ebeta_Trbv31_CBE3	32	41601200	41608600	0.055669	0.000266377	0.000179711
Ebeta_Trbv31_CBE3	32	41573800	41580400	7.15806e-14	7.82502e-14	3.44175e-25
Ebeta_Trbv31_CBE3	32	41564800	41571400	5.73834e-12	1.21615e-12	3.79076e-22
Ebeta_Trbv31_CBE3	32	40906200	40926200	1	1	1
Ebeta_Trbv31_CBE3	32	40832200	40848400	1	1	1
Ebeta_Trbv31_CBE3	32	40860800	40874800	1	1	1
Ebeta_Trbv31_CBE3	32	41601800	41609400	0.286556	0.00413997	0.00917854
Ebeta_Trbv31_CBE3	32	40937000	40954400	1	1	1
Ebeta_Trbv31_CBE3	32	40822400	40838400	1	1	1
Ebeta_Trbv31_CBE3	32	41583000	41589600	6.84559e-17	1.27712e-15	6.3397e-30
Ebeta_Trbv31_CBE3	32	40802600	40815800	1	1	1
Ebeta_Trbv31_CBE3	32	40923400	40938800	1	1	1
Ebeta_Trbv31_CBE3	32	40800800	40814800	1	1	1
Ebeta_Trbv31_CBE3	32	40837800	40852200	1	1	1
Ebeta_Trbv31_CBE3	32	40951200	40964400	1	1	1
Ebeta_Trbv31_CBE3	32	41644800	41664200	1	1	1
Ebeta_Trbv31_CBE3	32	41669600	41684400	0.9346	0.746342	0.948788
Ebeta_Trbv31_CBE3	32	41621000	41639800	1	1	1
Ebeta_Trbv31_CBE3	32	41589400	41596000	6.84559e-17	1.27712e-15	6.3397e-30
Ebeta_Trbv31_CBE3	32	41571000	41577600	6.84559e-17	1.27712e-15	6.3397e-30
Ebeta_Trbv31_CBE3	32	41586800	41593400	6.14173e-18	3.23953e-16	1.51804e-31
Ebeta_Trbv31_CBE3	32	41570600	41577200	7.28865e-16	5.03482e-15	2.52393e-28
Ebeta_Trbv31_CBE3	32	40995200	41012600	1	1	1
Ebeta_Trbv31_CBE3	32	40812000	40827200	1	1	1
Ebeta_Trbv31_CBE3	32	41588000	41594600	6.14173e-18	3.23953e-16	1.51804e-31
Ebeta_Trbv31_CBE3	32	41293600	41308400	1	1	1
Ebeta_Trbv31_CBE3	32	40791000	40807600	1	1	1
Ebeta_Trbv31_CBE3	32	41579400	41586000	7.28865e-16	5.03482e-15	2.52393e-28
Ebeta_Trbv31_CBE3	32	41614200	41625400	1	1	1
Ebeta_Trbv31_CBE3	32	41593600	41600200	7.28865e-16	5.03482e-15	2.52393e-28
Ebeta_Trbv31_CBE3	32	41604000	41611400	0.9346	0.253658	0.578308
Ebeta_Trbv31_CBE3	32	40833400	40848600	1	1	1
Ebeta_Trbv31_CBE3	32	41581200	41587800	7.40193e-15	1.98488e-14	9.56266e-27
Ebeta_Trbv31_CBE3	32	41614600	41627800	1	1	1
Ebeta_Trbv31_CBE3	32	41000200	41013800	1	1	1
Ebeta_Trbv31_CBE3	32	41011200	41022600	1	1	1
Ebeta_Trbv31_CBE3	32	41584400	41590800	7.40193e-15	1.98488e-14	9.56266e-27
Ebeta_Trbv31_CBE3	32	41648400	41666800	1	1	1
Ebeta_Trbv31_CBE3	32	41595000	41601600	6.84559e-17	1.27712e-15	6.3397e-30
Ebeta_Trbv31_CBE3	32	40905000	40925000	1	1	1
Ebeta_Trbv31_CBE3	32	41004000	41017000	1	1	1
Ebeta_Trbv31_CBE3	32	41572600	41579000	7.40193e-15	1.98488e-14	9.56266e-27
Ebeta_Trbv31_CBE3	32	41599400	41606800	4.08457e-06	1.79987e-08	2.29677e-12
Ebeta_Trbv31_CBE3	32	41582400	41589000	6.14173e-18	3.23953e-16	1.51804e-31
Ebeta_Trbv31_CBE3	32	40839600	40855000	1	1	1
Ebeta_Trbv31_CBE3	32	40827800	40841200	1	1	1
Ebeta_Trbv31_CBE3	32	41592200	41598800	7.28865e-16	5.03482e-15	2.52393e-28
Ebeta_Trbv31_CBE3	32	40944000	40958600	1	1	1
Ebeta_Trbv31_CBE3	32	41615000	41629600	1	1	1
Ebeta_Trbv31_CBE3	32	41644600	41663200	1	1	1
Ebeta_Trbv31_CBE3	32	41014200	41027600	1	1	1
Ebeta_Trbv31_CBE3	32	41672200	41689400	1	1	1
Ebeta_Trbv31_CBE3	32	41014000	41027400	1	1	1
Ebeta_Trbv31_CBE3	32	41594800	41601400	7.28865e-16	5.03482e-15	2.52393e-28
Ebeta_Trbv31_CBE3	32	41631600	41652600	1	1	1
Ebeta_Trbv31_CBE3	32	41018600	41035200	1	1	1
Ebeta_Trbv31_CBE3	32	40906400	40926800	1	1	1
Ebeta_Trbv31_CBE3	32	40813200	40828200	1	1	1
Ebeta_Trbv31_CBE3	32	41598600	41605600	2.71365e-09	7.45141e-11	8.90615e-18
Ebeta_Trbv31_CBE3	32	41602400	41610000	0.509078	0.016321	0.0481111
Ebeta_Trbv31_CBE3	32	40857200	40872200	1	1	1
Ebeta_Trbv31_CBE3	32	40829600	40844600	1	1	1
Ebeta_Trbv31_CBE3	32	41015200	41028400	1	1	1
Ebeta_Trbv31_CBE3	32	41602800	41610400	0.754793	0.0643426	0.195468
Ebeta_Trbv31_CBE3	32	40816200	40834200	1	1	1
Ebeta_Trbv31_CBE3	32	41586000	41592600	7.28865e-16	5.03482e-15	2.52393e-28
Ebeta_Trbv31_CBE3	32	40956200	41001400	1	1	1
Ebeta_Trbv31_CBE3	32	41564600	41571200	4.7376e-11	4.79443e-12	1.15471e-20
Ebeta_Trbv31_CBE3	32	40843800	40858000	1	1	1
Ebeta_Trbv31_CBE3	32	41653800	41672000	0.9346	0.746342	0.948788
Ebeta_Trbv31_CBE3	32	41631800	41652800	1	1	1
Ebeta_Trbv31_CBE3	32	41599600	41607000	2.11625e-05	7.09565e-08	4.23824e-11
Ebeta_Trbv31_CBE3	32	41615200	41629800	1	1	1
Ebeta_Trbv31_CBE3	32	41582600	41589200	6.14173e-18	3.23953e-16	1.51804e-31
Ebeta_Trbv31_CBE3	32	41013400	41026400	1	1	1
Ebeta_Trbv31_CBE3	32	41565000	41571600	5.73834e-12	1.21615e-12	3.79076e-22
Ebeta_Trbv31_CBE3	32	41608400	41616600	0.9346	0.253658	0.578308
Ebeta_Trbv31_CBE3	32	40964200	41010600	1	1	1
Ebeta_Trbv31_CBE3	32	41623000	41644800	1	1	1
Ebeta_Trbv31_CBE3	32	41010000	41021200	1	1	1
Ebeta_Trbv31_CBE3	32	41611400	41622000	1	1	1
Ebeta_Trbv31_CBE3	32	41568800	41575600	5.27099e-19	8.21735e-17	3.47048e-33
Ebeta_Trbv31_CBE3	32	40920400	40934600	1	1	1
Ebeta_Trbv31_CBE3	32	40814600	40830000	1	1	1
