real_region	n_bins	null_chrom	null_start	p_combined
DJ_RC	258	chr3	20729800	1
DJ_RC	258	chr14	70221000	0.42089
DJ_RC	258	chr10	88645600	1
DJ_RC	258	chr13	62813800	1
DJ_RC	258	chr12	62095000	1
DJ_RC	258	chr14	61434800	1
DJ_RC	258	chr17	80136600	1
DJ_RC	258	chr2	22428400	1
DJ_RC	258	chr2	88913800	1
DJ_RC	258	chr7	95633400	1
DJ_RC	258	chr12	25457800	1
DJ_RC	258	chr5	101897800	1
DJ_RC	258	chr16	79625400	1
DJ_RC	258	chr4	119490000	0.554908
DJ_RC	258	chr6	79350200	1
DJ_RC	258	chr3	50389400	0.811539
DJ_RC	258	chr2	16185000	1
DJ_RC	258	chr7	135651600	1
DJ_RC	258	chr6	19245800	1
DJ_RC	258	chr8	94548800	1
DJ_RC	258	chr17	34005800	0.0318883
DJ_RC	258	chr10	101488000	1
DJ_RC	258	chr6	97871800	1
DJ_RC	258	chr11	120181600	1
DJ_RC	258	chr18	38132400	1
DJ_RC	258	chr15	12860400	0.0073236
DJ_RC	258	chr9	16004800	1
DJ_RC	258	chr14	15201400	1
DJ_RC	258	chr11	66336400	1
DJ_RC	258	chr7	2175600	1
DJ_RC	258	chr15	44597200	0.218181
DJ_RC	258	chr7	42861800	1
DJ_RC	258	chr7	1895200	1
DJ_RC	258	chr17	28564800	0.554908
DJ_RC	258	chr12	65310400	1
DJ_RC	258	chr19	7087600	0.263468
DJ_RC	258	chr16	66808600	1
DJ_RC	258	chr15	29528800	1
DJ_RC	258	chr2	120805800	0.000520573
DJ_RC	258	chr9	124259600	8.15276e-11
DJ_RC	258	chr9	77280800	1
DJ_RC	258	chr16	9570600	1
DJ_RC	258	chr1	48305600	1
DJ_RC	258	chr2	44322400	1
DJ_RC	258	chr12	96918600	0.0977432
DJ_RC	258	chr17	18874200	1
DJ_RC	258	chr9	113003000	1
DJ_RC	258	chr1	7268800	1
DJ_RC	258	chr1	159645800	1
DJ_RC	258	chr12	72460000	1
DJ_RC	258	chr4	45017800	1
DJ_RC	258	chr1	165385600	1.29587e-05
DJ_RC	258	chr12	110640200	1.54348e-37
DJ_RC	258	chr11	100146200	1
DJ_RC	258	chr1	163483000	1
DJ_RC	258	chr3	18440000	1
DJ_RC	258	chr10	17003400	1
DJ_RC	258	chr13	65720600	1
DJ_RC	258	chr15	65323400	1
DJ_RC	258	chr3	117625600	1
DJ_RC	258	chr3	3042600	1
DJ_RC	258	chr11	33150000	1
DJ_RC	258	chr19	45581000	1
DJ_RC	258	chr1	119019000	1
DJ_RC	258	chr14	615200	1
DJ_RC	258	chr16	4258400	1
DJ_RC	258	chr11	50541400	1
DJ_RC	258	chr2	31915400	1
DJ_RC	258	chr3	156329000	1
DJ_RC	258	chr7	79152200	1
DJ_RC	258	chr9	97123400	1
DJ_RC	258	chr14	55550800	1
DJ_RC	258	chr18	13366200	1
DJ_RC	258	chr5	63924600	1.28518e-06
DJ_RC	258	chr11	70566600	1
DJ_RC	258	chr9	55479000	0.00835392
DJ_RC	258	chr2	170658600	0.263468
DJ_RC	258	chr10	90391800	1
DJ_RC	258	chr10	52503200	1
DJ_RC	258	chr2	176587200	1
DJ_RC	258	chr4	21310000	1
DJ_RC	258	chr5	92822200	1
DJ_RC	258	chr9	120893200	1
DJ_RC	258	chr7	60259600	1
DJ_RC	258	chr3	151505600	1
DJ_RC	258	chr5	89055400	1
DJ_RC	258	chr1	58197000	1
DJ_RC	258	chr10	54831400	1
DJ_RC	258	chr4	15276600	1
DJ_RC	258	chr8	74206200	1
DJ_RC	258	chr11	66802200	1
DJ_RC	258	chr9	80257000	0.160498
DJ_RC	258	chr5	37276200	1
DJ_RC	258	chr8	101848400	1
DJ_RC	258	chr7	76693200	1
DJ_RC	258	chr6	93969800	1
DJ_RC	258	chr10	105003200	1
DJ_RC	258	chr16	72305000	1
DJ_RC	258	chr17	80822800	1
DJ_RC	258	chr8	65091800	1
DJ_RC	258	chr12	29369200	1
DJ_RC	258	chr15	33177400	1
DJ_RC	258	chr10	5566800	1
DJ_RC	258	chr1	22990000	1
DJ_RC	258	chr15	85607600	1
DJ_RC	258	chr4	9278800	1
DJ_RC	258	chr5	73629000	1
DJ_RC	258	chr5	26807000	1
DJ_RC	258	chr13	1891600	1
DJ_RC	258	chr15	73472200	1
DJ_RC	258	chr6	128012600	1
DJ_RC	258	chr3	38345800	1
DJ_RC	258	chr2	109239600	0.0152431
DJ_RC	258	chr6	74777800	1
DJ_RC	258	chr19	58852400	1
DJ_RC	258	chr12	50811600	1
DJ_RC	258	chr11	37945000	1
DJ_RC	258	chr11	91686600	1
DJ_RC	258	chr9	48544600	1
DJ_RC	258	chr1	131757000	1
DJ_RC	258	chr8	27292600	1
DJ_RC	258	chr3	113723000	1
DJ_RC	258	chr15	17840000	1
DJ_RC	258	chr19	58325200	1
DJ_RC	258	chr15	58050600	1
DJ_RC	258	chr19	40070400	1
DJ_RC	258	chr7	21281800	1
DJ_RC	258	chr6	49681400	1
DJ_RC	258	chr13	10244800	1
DJ_RC	258	chr7	69548400	1
DJ_RC	258	chr2	85705200	1
DJ_RC	258	chr3	39468400	1
DJ_RC	258	chr1	176742600	0.640185
DJ_RC	258	chr4	30539200	1
DJ_RC	258	chr10	38122600	1
DJ_RC	258	chr14	90127400	1
DJ_RC	258	chr2	90066600	1
DJ_RC	258	chr4	130960800	1
DJ_RC	258	chr9	104633600	1
DJ_RC	258	chr9	50994800	1
DJ_RC	258	chr13	80488600	1
DJ_RC	258	chr1	141869800	1
DJ_RC	258	chr8	47116400	1
DJ_RC	258	chr5	141192200	1
DJ_RC	258	chr10	110299800	1
DJ_RC	258	chr13	83147800	1
DJ_RC	258	chr10	110720200	1
DJ_RC	258	chr17	29529600	1
DJ_RC	258	chr15	60891000	1
DJ_RC	258	chr5	88281200	1
DJ_RC	258	chr8	64400200	1
DJ_RC	258	chr2	4517000	0.0251353
DJ_RC	258	chr17	38058000	1
DJ_RC	258	chr9	48829200	1
DJ_RC	258	chr5	26852200	1
DJ_RC	258	chr3	4787400	1
DJ_RC	258	chr17	65184000	1
DJ_RC	258	chr5	67729600	0.160498
DJ_RC	258	chr14	70757200	1
DJ_RC	258	chr4	1488000	1
DJ_RC	258	chr11	64243200	1
DJ_RC	258	chr19	39106000	1
DJ_RC	258	chr9	108813200	1
DJ_RC	258	chr13	57313200	1
DJ_RC	258	chr17	48900600	1
DJ_RC	258	chr18	65388600	0.0373382
DJ_RC	258	chr12	55442800	1
DJ_RC	258	chr2	157400600	1
DJ_RC	258	chr13	97236600	1
DJ_RC	258	chr8	57383400	1
DJ_RC	258	chr9	51968800	0.0960484
DJ_RC	258	chr19	59454000	1
DJ_RC	258	chr5	124650000	1
DJ_RC	258	chr13	87955200	1
DJ_RC	258	chr6	913000	1
DJ_RC	258	chr1	24755000	1
DJ_RC	258	chr19	29818400	1
DJ_RC	258	chr10	42502800	1
DJ_RC	258	chr7	141549200	1
DJ_RC	258	chr12	77994000	1
DJ_RC	258	chr8	11148800	1
DJ_RC	258	chr12	32285200	1
DJ_RC	258	chr15	96170200	0.000217773
DJ_RC	258	chr1	11415800	1
DJ_RC	258	chr1	73321800	1
DJ_RC	258	chr2	168832600	1
DJ_RC	258	chr11	82221800	1
DJ_RC	258	chr12	1155400	1
DJ_RC	258	chr13	104219400	0.848496
DJ_RC	258	chr12	46127800	1
DJ_RC	258	chr4	7890800	1
DJ_RC	258	chr9	29379800	1
DJ_RC	258	chr1	167480800	1
DJ_RC	258	chr10	34553600	1
DJ_RC	258	chr1	132183600	1
DJ_RC	258	chr6	104205400	1
DJ_RC	258	chr11	108919200	1
DJ_RC	258	chr4	64873200	1
DJ_RC	258	chr6	127619200	1
DJ_RC	258	chr15	93824600	1
DJ_RC	258	chr14	37706400	1
DJ_RC	258	chr6	17076000	1
DJ_RC	258	chr16	27456400	1
DJ_RC	258	chr3	108443600	1
DJ_RC	258	chr5	13154400	1
DJ_RC	258	chr11	52291000	1
DJ_RC	258	chr19	49611000	1
DJ_RC	258	chr5	117060800	1
DJ_RC	258	chr2	74229800	1
DJ_RC	258	chr14	23786200	1
DJ_RC	258	chr11	121346400	0.613713
DJ_RC	258	chr14	48873200	1
DJ_RC	258	chr17	21096600	1
DJ_RC	258	chr2	90783200	1
DJ_RC	258	chr6	12456800	1
DJ_RC	258	chr3	11321800	1
DJ_RC	258	chr1	59347600	1
DJ_RC	258	chr9	56820000	1
DJ_RC	258	chr5	68129600	1
DJ_RC	258	chr18	37934400	1
DJ_RC	258	chr13	65108800	1
DJ_RC	258	chr5	52780800	1
DJ_RC	258	chr4	139927400	1
DJ_RC	258	chr5	135124800	1
DJ_RC	258	chr8	117493800	0.4102
DJ_RC	258	chr13	25980600	1
DJ_RC	258	chr9	73747200	1
DJ_RC	258	chr5	129186600	1
DJ_RC	258	chr5	36777400	1
DJ_RC	258	chr3	55247000	1
DJ_RC	258	chr5	132253000	1
DJ_RC	258	chr8	33016000	1
DJ_RC	258	chr12	94801800	1
DJ_RC	258	chr7	125047800	1
DJ_RC	258	chr19	28920000	1
DJ_RC	258	chr11	31521200	1
DJ_RC	258	chr17	76962400	1
DJ_RC	258	chr12	56701800	1
DJ_RC	258	chr8	24583000	1
DJ_RC	258	chr2	77855600	1
DJ_RC	258	chr18	58721400	1
DJ_RC	258	chr10	121717200	1
DJ_RC	258	chr1	84348800	1
DJ_RC	258	chr18	66768000	1
DJ_RC	258	chr1	20093400	1
DJ_RC	258	chr4	89573200	1
DJ_RC	258	chr7	9735200	1
DJ_RC	258	chr10	102729200	1
DJ_RC	258	chr1	60832000	1
DJ_RC	258	chr2	115926000	1
DJ_RC	258	chr1	75524000	1
DJ_RC	258	chr11	55133400	1
DJ_RC	258	chr5	74084600	1
DJ_RC	258	chr7	57264000	1
DJ_RC	258	chr1	57248600	1
DJ_RC	258	chr16	11396200	0.918655
DJ_RC	258	chr1	21725000	0.118633
DJ_RC	258	chr10	66077200	1
DJ_RC	258	chr5	62126800	1
DJ_RC	258	chr12	52251600	0.893409
DJ_RC	258	chr15	54782800	1
DJ_RC	258	chr5	40061800	1
DJ_RC	258	chr4	142828200	1
DJ_RC	258	chr11	58933200	1.91578e-10
DJ_RC	258	chr4	116464400	1
DJ_RC	258	chr17	31400000	1
DJ_RC	258	chr1	96970200	1
DJ_RC	258	chr11	55980800	1
DJ_RC	258	chr2	109626200	1
Ebeta_Trbv31_CBE3	50	chr12	78232400	0.260854
Ebeta_Trbv31_CBE3	50	chr15	45386000	1
Ebeta_Trbv31_CBE3	50	chr11	24494600	1
Ebeta_Trbv31_CBE3	50	chr19	5867400	1
Ebeta_Trbv31_CBE3	50	chr13	85861000	1
Ebeta_Trbv31_CBE3	50	chr2	152512000	1
Ebeta_Trbv31_CBE3	50	chr17	60643000	1
Ebeta_Trbv31_CBE3	50	chr15	56312000	1
Ebeta_Trbv31_CBE3	50	chr4	69879800	1
Ebeta_Trbv31_CBE3	50	chr8	114173000	1
Ebeta_Trbv31_CBE3	50	chr15	6648200	1
Ebeta_Trbv31_CBE3	50	chr9	20464800	1
Ebeta_Trbv31_CBE3	50	chr6	112949000	1
Ebeta_Trbv31_CBE3	50	chr18	40493800	1
Ebeta_Trbv31_CBE3	50	chr12	107222200	1
Ebeta_Trbv31_CBE3	50	chr3	58566000	1
Ebeta_Trbv31_CBE3	50	chr1	91327400	1
Ebeta_Trbv31_CBE3	50	chr3	108775800	1
Ebeta_Trbv31_CBE3	50	chr13	44511000	1
Ebeta_Trbv31_CBE3	50	chr5	146063800	1
Ebeta_Trbv31_CBE3	50	chr6	11924200	0.190286
Ebeta_Trbv31_CBE3	50	chr3	75089200	1
Ebeta_Trbv31_CBE3	50	chr2	125184000	1
Ebeta_Trbv31_CBE3	50	chr4	74297200	1
Ebeta_Trbv31_CBE3	50	chr9	116879600	1
Ebeta_Trbv31_CBE3	50	chr15	45481000	1
Ebeta_Trbv31_CBE3	50	chr11	12246800	1
Ebeta_Trbv31_CBE3	50	chr15	33054200	1
Ebeta_Trbv31_CBE3	50	chr12	100988400	1
Ebeta_Trbv31_CBE3	50	chr5	58852800	1
Ebeta_Trbv31_CBE3	50	chr11	77562600	0.554983
Ebeta_Trbv31_CBE3	50	chr3	22867200	1
Ebeta_Trbv31_CBE3	50	chr1	155351200	0.300389
Ebeta_Trbv31_CBE3	50	chr9	97488000	1
Ebeta_Trbv31_CBE3	50	chr11	33998600	1
Ebeta_Trbv31_CBE3	50	chr7	112908400	1
Ebeta_Trbv31_CBE3	50	chr8	4939400	1
Ebeta_Trbv31_CBE3	50	chr2	25707600	1
Ebeta_Trbv31_CBE3	50	chr9	81658600	1
Ebeta_Trbv31_CBE3	50	chr8	61232000	1
Ebeta_Trbv31_CBE3	50	chr13	68909400	1
Ebeta_Trbv31_CBE3	50	chr8	81937600	1
Ebeta_Trbv31_CBE3	50	chr8	102284000	1
Ebeta_Trbv31_CBE3	50	chr1	59812200	0.554983
Ebeta_Trbv31_CBE3	50	chr7	142265800	1
Ebeta_Trbv31_CBE3	50	chr7	31727800	1
Ebeta_Trbv31_CBE3	50	chr15	4327800	1
Ebeta_Trbv31_CBE3	50	chr1	46131400	1
Ebeta_Trbv31_CBE3	50	chr4	143088000	1
Ebeta_Trbv31_CBE3	50	chr9	37164200	1
Ebeta_Trbv31_CBE3	50	chr8	65505600	1
Ebeta_Trbv31_CBE3	50	chr9	97539000	1
Ebeta_Trbv31_CBE3	50	chr7	61174600	1
Ebeta_Trbv31_CBE3	50	chr3	130327400	1
Ebeta_Trbv31_CBE3	50	chr1	20721400	1
Ebeta_Trbv31_CBE3	50	chr13	11547200	1
Ebeta_Trbv31_CBE3	50	chr7	104325600	1
Ebeta_Trbv31_CBE3	50	chr10	21116200	1
Ebeta_Trbv31_CBE3	50	chr2	90396600	1
Ebeta_Trbv31_CBE3	50	chr7	101317000	1
Ebeta_Trbv31_CBE3	50	chr6	35729800	1
Ebeta_Trbv31_CBE3	50	chr9	37698200	1
Ebeta_Trbv31_CBE3	50	chr6	143450400	1
Ebeta_Trbv31_CBE3	50	chr2	16462200	0.589199
Ebeta_Trbv31_CBE3	50	chr18	33701200	1
Ebeta_Trbv31_CBE3	50	chr11	110203400	1
Ebeta_Trbv31_CBE3	50	chr4	119182800	1
Ebeta_Trbv31_CBE3	50	chr11	96490400	1
Ebeta_Trbv31_CBE3	50	chr4	70430600	0.270733
Ebeta_Trbv31_CBE3	50	chr2	81228000	1
Ebeta_Trbv31_CBE3	50	chr7	130721400	1
Ebeta_Trbv31_CBE3	50	chr3	115139800	1
Ebeta_Trbv31_CBE3	50	chr14	38432600	1
Ebeta_Trbv31_CBE3	50	chr3	73967800	1
Ebeta_Trbv31_CBE3	50	chr13	102937400	1
Ebeta_Trbv31_CBE3	50	chr11	80776400	1
Ebeta_Trbv31_CBE3	50	chr9	53990800	1
Ebeta_Trbv31_CBE3	50	chr14	11880400	1
Ebeta_Trbv31_CBE3	50	chr2	118315600	1
Ebeta_Trbv31_CBE3	50	chr7	114560800	1
Ebeta_Trbv31_CBE3	50	chr10	5521600	1
Ebeta_Trbv31_CBE3	50	chr5	99998800	1
Ebeta_Trbv31_CBE3	50	chr2	26807000	1
Ebeta_Trbv31_CBE3	50	chr14	98943200	1
Ebeta_Trbv31_CBE3	50	chr17	16651200	1
Ebeta_Trbv31_CBE3	50	chr14	55931800	1
Ebeta_Trbv31_CBE3	50	chr14	43620200	1
Ebeta_Trbv31_CBE3	50	chr1	30019600	1
Ebeta_Trbv31_CBE3	50	chr10	124482000	1
Ebeta_Trbv31_CBE3	50	chr12	8413400	1
Ebeta_Trbv31_CBE3	50	chr10	11135600	1
Ebeta_Trbv31_CBE3	50	chr10	57307200	1
Ebeta_Trbv31_CBE3	50	chr14	116656600	1
Ebeta_Trbv31_CBE3	50	chr10	105209400	1
Ebeta_Trbv31_CBE3	50	chr5	40373000	1
Ebeta_Trbv31_CBE3	50	chr8	110084000	1
Ebeta_Trbv31_CBE3	50	chr1	85597800	0.000674118
Ebeta_Trbv31_CBE3	50	chr15	1317000	1
Ebeta_Trbv31_CBE3	50	chr2	162788600	1
Ebeta_Trbv31_CBE3	50	chr8	41307800	1
Ebeta_Trbv31_CBE3	50	chr11	13818600	1
Ebeta_Trbv31_CBE3	50	chr4	38634800	1
Ebeta_Trbv31_CBE3	50	chr13	79026200	1
Ebeta_Trbv31_CBE3	50	chr13	39080600	1
Ebeta_Trbv31_CBE3	50	chr17	10875600	0.217037
Ebeta_Trbv31_CBE3	50	chr4	37207200	1
Ebeta_Trbv31_CBE3	50	chr8	5293200	1
Ebeta_Trbv31_CBE3	50	chr6	46165800	1
Ebeta_Trbv31_CBE3	50	chr12	99611800	1
Ebeta_Trbv31_CBE3	50	chr5	31455600	0.1042
Ebeta_Trbv31_CBE3	50	chr5	144246000	1
Ebeta_Trbv31_CBE3	50	chr10	118014600	1
Ebeta_Trbv31_CBE3	50	chr17	24527400	1
Ebeta_Trbv31_CBE3	50	chr3	84920000	1
Ebeta_Trbv31_CBE3	50	chr7	7043000	1
Ebeta_Trbv31_CBE3	50	chr19	9815000	1
Ebeta_Trbv31_CBE3	50	chr13	107400600	1
Ebeta_Trbv31_CBE3	50	chr16	22567800	1
Ebeta_Trbv31_CBE3	50	chr8	115246600	1
Ebeta_Trbv31_CBE3	50	chr5	4191200	1
Ebeta_Trbv31_CBE3	50	chr9	95964600	1
Ebeta_Trbv31_CBE3	50	chr6	132484800	1
Ebeta_Trbv31_CBE3	50	chr13	11826600	1
Ebeta_Trbv31_CBE3	50	chr4	1714800	1
Ebeta_Trbv31_CBE3	50	chr4	146432000	1.60964e-05
Ebeta_Trbv31_CBE3	50	chr2	12364600	1
Ebeta_Trbv31_CBE3	50	chr2	150672600	1
Ebeta_Trbv31_CBE3	50	chr3	58802200	1
Ebeta_Trbv31_CBE3	50	chr16	58783600	1
Ebeta_Trbv31_CBE3	50	chr3	45235200	1
Ebeta_Trbv31_CBE3	50	chr12	37428200	1
Ebeta_Trbv31_CBE3	50	chr18	45297200	1
Ebeta_Trbv31_CBE3	50	chr2	91561200	1
Ebeta_Trbv31_CBE3	50	chr1	34207800	1
Ebeta_Trbv31_CBE3	50	chr2	42056000	1
Ebeta_Trbv31_CBE3	50	chr11	117959600	1
Ebeta_Trbv31_CBE3	50	chr10	16230200	1
Ebeta_Trbv31_CBE3	50	chr11	93710400	1
Ebeta_Trbv31_CBE3	50	chr3	93335000	1
Ebeta_Trbv31_CBE3	50	chr12	3449600	1
Ebeta_Trbv31_CBE3	50	chr13	85907800	1
Ebeta_Trbv31_CBE3	50	chr2	79140800	1
Ebeta_Trbv31_CBE3	50	chr17	11804600	1
Ebeta_Trbv31_CBE3	50	chr6	145215000	1
Ebeta_Trbv31_CBE3	50	chr10	39254800	1
Ebeta_Trbv31_CBE3	50	chr9	38936200	1
Ebeta_Trbv31_CBE3	50	chr5	144321400	1
Ebeta_Trbv31_CBE3	50	chr17	47487600	1
Ebeta_Trbv31_CBE3	50	chr8	3195000	1
Ebeta_Trbv31_CBE3	50	chr9	104577200	1
Ebeta_Trbv31_CBE3	50	chr2	19574600	1
Ebeta_Trbv31_CBE3	50	chr7	1267200	1
Ebeta_Trbv31_CBE3	50	chr14	120499600	1
Ebeta_Trbv31_CBE3	50	chr17	69946600	1
Ebeta_Trbv31_CBE3	50	chr10	105054800	1
Ebeta_Trbv31_CBE3	50	chr12	101616000	1
Ebeta_Trbv31_CBE3	50	chr2	3261000	1
Ebeta_Trbv31_CBE3	50	chr15	26030600	1
Ebeta_Trbv31_CBE3	50	chr4	124498600	1
Ebeta_Trbv31_CBE3	50	chr8	99190600	1
Ebeta_Trbv31_CBE3	50	chr16	59107400	1
Ebeta_Trbv31_CBE3	50	chr14	36036600	1
Ebeta_Trbv31_CBE3	50	chr6	62243200	1
Ebeta_Trbv31_CBE3	50	chr7	17299000	1
Ebeta_Trbv31_CBE3	50	chr16	63586800	1
Ebeta_Trbv31_CBE3	50	chr7	77111400	1
Ebeta_Trbv31_CBE3	50	chr4	39123600	1
Ebeta_Trbv31_CBE3	50	chr13	100674200	1
Ebeta_Trbv31_CBE3	50	chr2	148263400	1
Ebeta_Trbv31_CBE3	50	chr1	92855600	1
Ebeta_Trbv31_CBE3	50	chr2	108290200	1
Ebeta_Trbv31_CBE3	50	chr15	33148400	1
Ebeta_Trbv31_CBE3	50	chr2	56603600	1
Ebeta_Trbv31_CBE3	50	chr17	56574600	1
Ebeta_Trbv31_CBE3	50	chr5	25660600	1
Ebeta_Trbv31_CBE3	50	chr3	72649600	1
Ebeta_Trbv31_CBE3	50	chr1	22676400	1
Ebeta_Trbv31_CBE3	50	chr1	38129400	1
Ebeta_Trbv31_CBE3	50	chr1	34786400	1
Ebeta_Trbv31_CBE3	50	chr14	64825200	1
Ebeta_Trbv31_CBE3	50	chr6	101760200	1
Ebeta_Trbv31_CBE3	50	chr5	148722600	1
Ebeta_Trbv31_CBE3	50	chr16	49767200	1
Ebeta_Trbv31_CBE3	50	chr15	55775800	1
Ebeta_Trbv31_CBE3	50	chr3	7675000	1
Ebeta_Trbv31_CBE3	50	chr4	35809800	1
Ebeta_Trbv31_CBE3	50	chr14	31813600	0.0351686
Ebeta_Trbv31_CBE3	50	chr7	41519200	1
Ebeta_Trbv31_CBE3	50	chr6	7530200	1
Ebeta_Trbv31_CBE3	50	chr8	115467600	1
Ebeta_Trbv31_CBE3	50	chr15	10742200	1
Ebeta_Trbv31_CBE3	50	chr1	78936400	1
Ebeta_Trbv31_CBE3	50	chr2	167816400	1
Ebeta_Trbv31_CBE3	50	chr15	83193800	1
Ebeta_Trbv31_CBE3	50	chr19	54873000	1
Ebeta_Trbv31_CBE3	50	chr12	69645600	0.408629
Ebeta_Trbv31_CBE3	50	chr9	96935800	1
Ebeta_Trbv31_CBE3	50	chr12	88783600	1
Ebeta_Trbv31_CBE3	50	chr8	18174400	1
Ebeta_Trbv31_CBE3	50	chr10	125517600	1
Ebeta_Trbv31_CBE3	50	chr7	124836000	1
Ebeta_Trbv31_CBE3	50	chr6	102223800	1
Ebeta_Trbv31_CBE3	50	chr4	99990200	1
Ebeta_Trbv31_CBE3	50	chr2	78880800	1
Ebeta_Trbv31_CBE3	50	chr7	69641800	1
Ebeta_Trbv31_CBE3	50	chr4	53274800	1
Ebeta_Trbv31_CBE3	50	chr6	55464400	1
Ebeta_Trbv31_CBE3	50	chr5	65847800	1
Ebeta_Trbv31_CBE3	50	chr11	46814800	1
Ebeta_Trbv31_CBE3	50	chr5	119940600	1
Ebeta_Trbv31_CBE3	50	chr17	89457000	1
Ebeta_Trbv31_CBE3	50	chr10	100317400	1
Ebeta_Trbv31_CBE3	50	chr8	42665400	1
Ebeta_Trbv31_CBE3	50	chr15	51058000	1
Ebeta_Trbv31_CBE3	50	chr12	78548600	0.277997
Ebeta_Trbv31_CBE3	50	chr8	98668400	1
Ebeta_Trbv31_CBE3	50	chr5	95799200	1
Ebeta_Trbv31_CBE3	50	chr13	5036400	1
Ebeta_Trbv31_CBE3	50	chr11	24919400	1
Ebeta_Trbv31_CBE3	50	chr16	89635000	1
Ebeta_Trbv31_CBE3	50	chr14	17258400	1
Ebeta_Trbv31_CBE3	50	chr2	113091000	1
Ebeta_Trbv31_CBE3	50	chr2	132386000	1
Ebeta_Trbv31_CBE3	50	chr17	68882400	1
Ebeta_Trbv31_CBE3	50	chr18	13146000	1
Ebeta_Trbv31_CBE3	50	chr12	49010400	1
Ebeta_Trbv31_CBE3	50	chr12	71494800	1
Ebeta_Trbv31_CBE3	50	chr12	111901400	1
Ebeta_Trbv31_CBE3	50	chr4	147449000	0.000149854
Ebeta_Trbv31_CBE3	50	chr14	6251800	1
Ebeta_Trbv31_CBE3	50	chr14	12071800	1
Ebeta_Trbv31_CBE3	50	chr3	21150000	1
Ebeta_Trbv31_CBE3	50	chr14	70542200	1
Ebeta_Trbv31_CBE3	50	chr10	88238400	1
Ebeta_Trbv31_CBE3	50	chr13	62965000	1
Ebeta_Trbv31_CBE3	50	chr12	61881000	1
Ebeta_Trbv31_CBE3	50	chr14	61478000	1
Ebeta_Trbv31_CBE3	50	chr17	80020200	1
Ebeta_Trbv31_CBE3	50	chr2	22264000	1
Ebeta_Trbv31_CBE3	50	chr2	88834200	1
Ebeta_Trbv31_CBE3	50	chr7	95452000	1
Ebeta_Trbv31_CBE3	50	chr12	25435200	1
Ebeta_Trbv31_CBE3	50	chr5	101978800	1
Ebeta_Trbv31_CBE3	50	chr16	80230400	1
Ebeta_Trbv31_CBE3	50	chr4	118953000	1
Ebeta_Trbv31_CBE3	50	chr6	79587800	1
Ebeta_Trbv31_CBE3	50	chr3	50334200	1
Ebeta_Trbv31_CBE3	50	chr2	16100800	1
Ebeta_Trbv31_CBE3	50	chr7	135422600	1
Ebeta_Trbv31_CBE3	50	chr6	19422200	1
Ebeta_Trbv31_CBE3	50	chr8	93933400	1
Ebeta_Trbv31_CBE3	50	chr17	34419000	1
Ebeta_Trbv31_CBE3	50	chr10	102036200	1
Ebeta_Trbv31_CBE3	50	chr6	97906400	1
Ebeta_Trbv31_CBE3	50	chr11	119959600	1
Ebeta_Trbv31_CBE3	50	chr18	38108800	1
Ebeta_Trbv31_CBE3	50	chr15	12423200	1
Ebeta_Trbv31_CBE3	50	chr9	15275600	1
Ebeta_Trbv31_CBE3	50	chr14	15794400	1
Ebeta_Trbv31_CBE3	50	chr11	66861400	1
Ebeta_Trbv31_CBE3	50	chr7	2271400	1
Ebeta_Trbv31_CBE3	50	chr15	44643400	0.0625222
Ebeta_Trbv31_CBE3	50	chr7	42710600	1
Ebeta_Trbv31_CBE3	50	chr7	2616400	1
Ebeta_Trbv31_CBE3	50	chr17	28689000	1
Ebeta_Trbv31_CBE3	50	chr12	65067800	1
Ebeta_Trbv31_CBE3	50	chr19	6851600	1
Ebeta_Trbv31_CBE3	50	chr16	66833800	1
Ebeta_Trbv31_CBE3	50	chr15	29867000	1
Ebeta_Trbv31_CBE3	50	chr2	121436400	0.390986
Ebeta_Trbv31_CBE3	50	chr9	123829000	1
Ebeta_Trbv31_CBE3	50	chr9	77712800	1
Ebeta_Trbv31_CBE3	50	chr16	8858400	1
Ebeta_Trbv31_CBE3	50	chr1	47857400	1
Ebeta_Trbv31_CBE3	50	chr2	43690200	1
Ebeta_Trbv31_CBE3	50	chr12	97200200	1
Ebeta_Trbv31_CBE3	50	chr17	19166200	1
Ebeta_Trbv31_CBE3	50	chr9	113209600	1
Ebeta_Trbv31_CBE3	50	chr1	7055600	1
Ebeta_Trbv31_CBE3	50	chr1	159565000	1
Ebeta_Trbv31_CBE3	50	chr12	72999400	1
Ebeta_Trbv31_CBE3	50	chr4	44875200	0.287049
Ebeta_Trbv31_CBE3	50	chr1	165409400	0.0463845
Ebeta_Trbv31_CBE3	50	chr12	111082000	1
Ebeta_Trbv31_CBE3	50	chr11	99885400	1
Ebeta_Trbv31_CBE3	50	chr1	163251200	1
Ebeta_Trbv31_CBE3	50	chr3	18494600	1
Ebeta_Trbv31_CBE3	50	chr10	16815200	1
Ebeta_Trbv31_CBE3	50	chr13	65924000	1
Ebeta_Trbv31_CBE3	50	chr15	65322200	1
Ebeta_Trbv31_CBE3	50	chr3	116971200	1
Ebeta_Trbv31_CBE3	50	chr3	2908400	1
Ebeta_Trbv31_CBE3	50	chr11	33525800	1
Ebeta_Trbv31_CBE3	50	chr19	45921800	1
Ebeta_Trbv31_CBE3	50	chr1	119784200	1
Ebeta_Trbv31_CBE3	50	chr14	655400	1
Ebeta_Trbv31_CBE3	50	chr16	4131000	1
Ebeta_Trbv31_CBE3	50	chr11	50362000	1
Ebeta_Trbv31_CBE3	50	chr2	31532000	1
