real_region	n_bins	null_chrom	null_start	p_combined
DJ_RC	258	chr10	104842200	0.825872
DJ_RC	258	chr5	41031600	1
DJ_RC	258	chr8	109726600	0.563638
DJ_RC	258	chr1	86247400	1
DJ_RC	258	chr15	1422800	1
DJ_RC	258	chr2	162916600	0.753917
DJ_RC	258	chr8	40941000	0.131899
DJ_RC	258	chr11	13912400	0.381771
DJ_RC	258	chr4	38654800	1
DJ_RC	258	chr13	79586200	1
DJ_RC	258	chr13	38756000	0.424685
DJ_RC	258	chr17	10808600	0.210484
DJ_RC	258	chr4	37098800	1
DJ_RC	258	chr8	5198600	1
DJ_RC	258	chr6	46777600	0.211421
DJ_RC	258	chr12	99004000	0.0186203
DJ_RC	258	chr5	31203000	0.78956
DJ_RC	258	chr5	143839000	1
DJ_RC	258	chr10	118026200	0.792799
DJ_RC	258	chr17	24488000	1
DJ_RC	258	chr3	85244200	0.7993
DJ_RC	258	chr7	6910800	0.644261
DJ_RC	258	chr19	9590200	0.133108
DJ_RC	258	chr13	106920400	0.74005
DJ_RC	258	chr16	22123200	0.291165
DJ_RC	258	chr8	115291000	0.316398
DJ_RC	258	chr5	3985400	0.779358
DJ_RC	258	chr9	95962600	0.771401
DJ_RC	258	chr6	132458400	0.591925
DJ_RC	258	chr13	12000600	0.608772
DJ_RC	258	chr4	1665400	1
DJ_RC	258	chr4	145867800	1
DJ_RC	258	chr2	12862600	0.354495
DJ_RC	258	chr2	150799800	1
DJ_RC	258	chr3	58604400	0.4323
DJ_RC	258	chr16	58997400	1
DJ_RC	258	chr3	44698400	1
DJ_RC	258	chr12	37718800	1
DJ_RC	258	chr18	45492800	0.306323
DJ_RC	258	chr2	91585000	1
DJ_RC	258	chr1	34476400	0.376747
DJ_RC	258	chr2	42357200	0.337631
DJ_RC	258	chr11	117564000	0.326091
DJ_RC	258	chr10	16568200	0.554901
DJ_RC	258	chr11	92984800	0.0558686
DJ_RC	258	chr3	92745400	0.381771
DJ_RC	258	chr12	3101600	0.237538
DJ_RC	258	chr13	85847400	1
DJ_RC	258	chr2	79252200	0.805573
DJ_RC	258	chr17	11871200	0.775031
DJ_RC	258	chr6	145533400	0.491847
DJ_RC	258	chr10	39576000	0.0535441
DJ_RC	258	chr9	39341400	0.771401
DJ_RC	258	chr5	145033200	0.0782
DJ_RC	258	chr17	47331400	0.172267
DJ_RC	258	chr8	3486800	1
DJ_RC	258	chr9	104845800	0.279234
DJ_RC	258	chr2	19662600	0.689994
DJ_RC	258	chr7	1462600	1
DJ_RC	258	chr14	120066200	0.116265
DJ_RC	258	chr17	69649800	1
DJ_RC	258	chr10	104546200	0.815723
DJ_RC	258	chr12	101174200	0.0433481
DJ_RC	258	chr2	3397800	0.404119
DJ_RC	258	chr15	26472400	0.464904
DJ_RC	258	chr4	124040400	1
DJ_RC	258	chr8	98856200	0.717268
DJ_RC	258	chr16	59775400	1
DJ_RC	258	chr14	36592200	0.4734
DJ_RC	258	chr6	61747600	0.74005
DJ_RC	258	chr7	16488800	1
DJ_RC	258	chr16	64145600	1
DJ_RC	258	chr7	76756600	0.761932
DJ_RC	258	chr4	39144000	0.722775
DJ_RC	258	chr13	101069800	0.457002
DJ_RC	258	chr2	148136000	1
DJ_RC	258	chr1	93131400	1
DJ_RC	258	chr2	107868200	0.505119
DJ_RC	258	chr15	33065800	0.214088
DJ_RC	258	chr2	56925600	0.508657
DJ_RC	258	chr17	57147600	0.0317984
DJ_RC	258	chr5	25209000	0.783844
DJ_RC	258	chr3	73295000	1
DJ_RC	258	chr1	23246000	0.0218659
DJ_RC	258	chr1	38559600	1
DJ_RC	258	chr1	34099200	0.753917
DJ_RC	258	chr14	64238800	0.151745
DJ_RC	258	chr6	101890000	0.599089
DJ_RC	258	chr5	149431200	0.217761
DJ_RC	258	chr16	49785200	0.805573
DJ_RC	258	chr15	55694400	0.850719
DJ_RC	258	chr3	7118200	0.767327
DJ_RC	258	chr4	36304200	0.608772
DJ_RC	258	chr14	31159000	1
DJ_RC	258	chr7	41091200	1
DJ_RC	258	chr6	8149200	0.0135198
DJ_RC	258	chr8	115298400	0.316398
DJ_RC	258	chr15	10711400	0.858351
DJ_RC	258	chr1	78629600	0.815723
DJ_RC	258	chr2	167958200	0.0834286
DJ_RC	258	chr15	83423200	0.850719
DJ_RC	258	chr19	55006000	0.535568
DJ_RC	258	chr12	69670600	0.599433
DJ_RC	258	chr9	96632200	0.39353
DJ_RC	258	chr12	88773400	0.74005
DJ_RC	258	chr8	17948200	0.628669
DJ_RC	258	chr10	126025800	0.326091
DJ_RC	258	chr7	124609600	1
DJ_RC	258	chr6	102617600	1
DJ_RC	258	chr4	99842200	1
DJ_RC	258	chr2	79203600	0.578838
DJ_RC	258	chr7	69781600	0.701073
DJ_RC	258	chr4	53346000	0.462597
DJ_RC	258	chr6	54879800	0.0602863
DJ_RC	258	chr5	66064200	0.446454
DJ_RC	258	chr11	45988200	0.214088
DJ_RC	258	chr5	120139000	1
DJ_RC	258	chr17	89760000	0.741819
DJ_RC	258	chr10	100288200	0.761646
DJ_RC	258	chr8	43038200	0.233098
DJ_RC	258	chr15	51212400	0.0476972
DJ_RC	258	chr12	77840000	0.682305
DJ_RC	258	chr8	98645400	0.734714
DJ_RC	258	chr5	95705800	1
DJ_RC	258	chr13	4962400	0.252257
DJ_RC	258	chr11	24968200	0.0314653
DJ_RC	258	chr16	90038400	3.86538e-10
DJ_RC	258	chr14	17068200	1
DJ_RC	258	chr2	113342800	0.166305
DJ_RC	258	chr2	131584800	0.88007
DJ_RC	258	chr17	68183400	1
DJ_RC	258	chr18	12674800	0.622191
DJ_RC	258	chr12	48779600	1
DJ_RC	258	chr12	71418000	0.448259
DJ_RC	258	chr12	111179000	1
DJ_RC	258	chr4	147524800	1.13998e-27
DJ_RC	258	chr14	6419000	1
DJ_RC	258	chr14	11946600	0.776882
DJ_RC	258	chr3	20729800	0.751738
DJ_RC	258	chr14	70221000	1
DJ_RC	258	chr10	88645600	0.491847
DJ_RC	258	chr13	62813800	0.794269
DJ_RC	258	chr12	62095000	1
DJ_RC	258	chr14	61434800	0.821165
DJ_RC	258	chr17	80136600	0.298976
DJ_RC	258	chr2	22428400	1
DJ_RC	258	chr2	88913800	0.505119
DJ_RC	258	chr7	95633400	1
DJ_RC	258	chr12	25457800	0.844533
DJ_RC	258	chr5	101897800	1
DJ_RC	258	chr16	79625400	0.591925
DJ_RC	258	chr4	119490000	0.206244
DJ_RC	258	chr6	79350200	1
DJ_RC	258	chr3	50389400	0.0533652
DJ_RC	258	chr2	16185000	0.275576
DJ_RC	258	chr7	135651600	1
DJ_RC	258	chr6	19245800	0.628669
DJ_RC	258	chr8	94548800	1
DJ_RC	258	chr17	34005800	0.275576
DJ_RC	258	chr10	101488000	0.70882
DJ_RC	258	chr6	97871800	1
DJ_RC	258	chr11	120181600	0.618997
DJ_RC	258	chr18	38132400	1
DJ_RC	258	chr15	12860400	0.410266
DJ_RC	258	chr9	16004800	0.31
DJ_RC	258	chr14	15201400	0.90573
DJ_RC	258	chr11	66336400	1
DJ_RC	258	chr7	2175600	1
DJ_RC	258	chr15	44597200	0.496713
DJ_RC	258	chr7	42861800	0.831536
DJ_RC	258	chr7	1895200	1
DJ_RC	258	chr17	28564800	0.108336
DJ_RC	258	chr12	65310400	0.460485
DJ_RC	258	chr19	7087600	1
DJ_RC	258	chr16	66808600	1
DJ_RC	258	chr15	29528800	0.140066
DJ_RC	258	chr2	120805800	0.00319154
DJ_RC	258	chr9	124259600	4.89106e-05
DJ_RC	258	chr9	77280800	0.569566
DJ_RC	258	chr16	9570600	1
DJ_RC	258	chr1	48305600	0.701073
DJ_RC	258	chr2	44322400	1
DJ_RC	258	chr12	96918600	0.2989
DJ_RC	258	chr17	18874200	0.662729
DJ_RC	258	chr9	113003000	0.776753
DJ_RC	258	chr1	7268800	0.530323
DJ_RC	258	chr1	159645800	0.481524
DJ_RC	258	chr12	72460000	0.831347
DJ_RC	258	chr4	45017800	0.831536
DJ_RC	258	chr1	165385600	0.00925307
DJ_RC	258	chr12	110640200	3.31016e-08
DJ_RC	258	chr11	100146200	0.81478
DJ_RC	258	chr1	163483000	0.622191
DJ_RC	258	chr3	18440000	0.376747
DJ_RC	258	chr10	17003400	0.415819
DJ_RC	258	chr13	65720600	1
DJ_RC	258	chr15	65323400	0.549249
DJ_RC	258	chr3	117625600	0.261871
DJ_RC	258	chr3	3042600	0.0653444
DJ_RC	258	chr11	33150000	0.550217
DJ_RC	258	chr19	45581000	1
DJ_RC	258	chr1	119019000	0.392737
DJ_RC	258	chr14	615200	1
DJ_RC	258	chr16	4258400	0.733101
DJ_RC	258	chr11	50541400	0.416327
DJ_RC	258	chr2	31915400	1
DJ_RC	258	chr3	156329000	0.695694
DJ_RC	258	chr7	79152200	0.148356
DJ_RC	258	chr9	97123400	0.405288
DJ_RC	258	chr14	55550800	0.923758
DJ_RC	258	chr18	13366200	0.671825
DJ_RC	258	chr5	63924600	0.0378419
DJ_RC	258	chr11	70566600	1
DJ_RC	258	chr9	55479000	0.0668998
DJ_RC	258	chr2	170658600	0.695694
DJ_RC	258	chr10	90391800	0.381771
DJ_RC	258	chr10	52503200	1
DJ_RC	258	chr2	176587200	1
DJ_RC	258	chr4	21310000	0.747972
DJ_RC	258	chr5	92822200	0.717268
DJ_RC	258	chr9	120893200	1
DJ_RC	258	chr7	60259600	0.583433
DJ_RC	258	chr3	151505600	1
DJ_RC	258	chr5	89055400	0.807625
DJ_RC	258	chr1	58197000	0.477676
DJ_RC	258	chr10	54831400	1
DJ_RC	258	chr4	15276600	0.825872
DJ_RC	258	chr8	74206200	0.695694
DJ_RC	258	chr11	66802200	0.787777
DJ_RC	258	chr9	80257000	0.633201
DJ_RC	258	chr5	37276200	0.425261
DJ_RC	258	chr8	101848400	0.409951
DJ_RC	258	chr7	76693200	0.819351
DJ_RC	258	chr6	93969800	0.170378
DJ_RC	258	chr10	105003200	0.481524
DJ_RC	258	chr16	72305000	1
DJ_RC	258	chr17	80822800	0.245464
DJ_RC	258	chr8	65091800	0.728968
DJ_RC	258	chr12	29369200	0.464998
DJ_RC	258	chr15	33177400	0.29862
DJ_RC	258	chr10	5566800	0.276896
DJ_RC	258	chr1	22990000	0.456021
DJ_RC	258	chr15	85607600	0.840771
DJ_RC	258	chr4	9278800	0.588503
DJ_RC	258	chr5	73629000	0.171868
DJ_RC	258	chr5	26807000	0.650967
DJ_RC	258	chr13	1891600	1
DJ_RC	258	chr15	73472200	0.523241
DJ_RC	258	chr6	128012600	1
DJ_RC	258	chr3	38345800	0.803214
DJ_RC	258	chr2	109239600	0.373092
DJ_RC	258	chr6	74777800	0.774523
DJ_RC	258	chr19	58852400	0.107142
DJ_RC	258	chr12	50811600	1
DJ_RC	258	chr11	37945000	1
DJ_RC	258	chr11	91686600	0.106109
DJ_RC	258	chr9	48544600	0.506067
DJ_RC	258	chr1	131757000	0.0897749
DJ_RC	258	chr8	27292600	0.342712
DJ_RC	258	chr3	113723000	0.608772
DJ_RC	258	chr15	17840000	0.720806
DJ_RC	258	chr19	58325200	1
DJ_RC	258	chr15	58050600	1
DJ_RC	258	chr19	40070400	1
DJ_RC	258	chr7	21281800	1
DJ_RC	258	chr6	49681400	0.768379
DJ_RC	258	chr13	10244800	0.285752
DJ_RC	258	chr7	69548400	0.781164
DJ_RC	258	chr2	85705200	0.186743
DJ_RC	258	chr3	39468400	1
DJ_RC	258	chr1	176742600	1
DJ_RC	258	chr4	30539200	0.650967
DJ_RC	258	chr10	38122600	0.203215
DJ_RC	258	chr14	90127400	0.197797
DJ_RC	258	chr2	90066600	0.741819
DJ_RC	258	chr4	130960800	0.697275
DJ_RC	258	chr9	104633600	0.000974805
DJ_RC	258	chr9	50994800	0.31
DJ_RC	258	chr13	80488600	1
DJ_RC	258	chr1	141869800	0.717268
DJ_RC	258	chr8	47116400	0.0600728
DJ_RC	258	chr5	141192200	0.161995
DJ_RC	258	chr10	110299800	0.522852
DJ_RC	258	chr13	83147800	0.854279
DJ_RC	258	chr10	110720200	0.0307107
DJ_RC	258	chr17	29529600	0.775031
DJ_RC	258	chr15	60891000	0.438777
DJ_RC	258	chr5	88281200	0.717268
DJ_RC	258	chr8	64400200	1
DJ_RC	258	chr2	4517000	0.336458
DJ_RC	258	chr17	38058000	0.638139
DJ_RC	258	chr9	48829200	0.855491
DJ_RC	258	chr5	26852200	1
DJ_RC	258	chr3	4787400	0.328644
DJ_RC	258	chr17	65184000	0.401488
DJ_RC	258	chr5	67729600	1
DJ_RC	258	chr14	70757200	1
DJ_RC	258	chr4	1488000	1
DJ_RC	258	chr11	64243200	0.14244
DJ_RC	258	chr19	39106000	1
DJ_RC	258	chr9	108813200	1
DJ_RC	258	chr13	57313200	0.787319
DJ_RC	258	chr17	48900600	0.112235
DJ_RC	258	chr18	65388600	0.846475
DJ_RC	258	chr12	55442800	0.767911
DJ_RC	258	chr2	157400600	1
DJ_RC	258	chr13	97236600	0.961538
DJ_RC	258	chr8	57383400	0.0993243
DJ_RC	258	chr9	51968800	0.398688
DJ_RC	258	chr19	59454000	0.757358
DJ_RC	258	chr5	124650000	1
DJ_RC	258	chr13	87955200	1
DJ_RC	258	chr6	913000	1
DJ_RC	258	chr1	24755000	0.671265
DJ_RC	258	chr19	29818400	0.815375
DJ_RC	258	chr10	42502800	0.864315
DJ_RC	258	chr7	141549200	1
DJ_RC	258	chr12	77994000	0.884239
DJ_RC	258	chr8	11148800	0.284167
DJ_RC	258	chr12	32285200	0.926726
DJ_RC	258	chr15	96170200	0.248861
DJ_RC	258	chr1	11415800	0.880873
DJ_RC	258	chr1	73321800	1
DJ_RC	258	chr2	168832600	0.647636
DJ_RC	258	chr11	82221800	1
DJ_RC	258	chr12	1155400	1
DJ_RC	258	chr13	104219400	0.467637
DJ_RC	258	chr12	46127800	0.445523
DJ_RC	258	chr4	7890800	0.487156
DJ_RC	258	chr9	29379800	0.825872
DJ_RC	258	chr1	167480800	0.476385
DJ_RC	258	chr10	34553600	1
DJ_RC	258	chr1	132183600	0.107699
DJ_RC	258	chr6	104205400	1
DJ_RC	258	chr11	108919200	0.808113
DJ_RC	258	chr4	64873200	0.237538
DJ_RC	258	chr6	127619200	1
DJ_RC	258	chr15	93824600	1
DJ_RC	258	chr14	37706400	1
DJ_RC	258	chr6	17076000	0.235416
DJ_RC	258	chr16	27456400	0.496713
DJ_RC	258	chr3	108443600	1
DJ_RC	258	chr5	13154400	0.210484
DJ_RC	258	chr11	52291000	1
DJ_RC	258	chr19	49611000	0.219828
DJ_RC	258	chr5	117060800	0.840771
DJ_RC	258	chr2	74229800	0.503074
DJ_RC	258	chr14	23786200	0.785875
DJ_RC	258	chr11	121346400	0.834086
DJ_RC	258	chr14	48873200	0.929514
DJ_RC	258	chr17	21096600	0.787777
DJ_RC	258	chr2	90783200	0.31404
DJ_RC	258	chr6	12456800	1
DJ_RC	258	chr3	11321800	0.591925
DJ_RC	258	chr1	59347600	0.591432
DJ_RC	258	chr9	56820000	0.934593
DJ_RC	258	chr5	68129600	0.10516
DJ_RC	258	chr18	37934400	1
DJ_RC	258	chr13	65108800	0.147819
DJ_RC	258	chr5	52780800	1
DJ_RC	258	chr4	139927400	0.0993716
DJ_RC	258	chr5	135124800	0.759522
DJ_RC	258	chr8	117493800	1
DJ_RC	258	chr13	25980600	1
DJ_RC	258	chr9	73747200	0.932133
DJ_RC	258	chr5	129186600	1
DJ_RC	258	chr5	36777400	0.0602863
DJ_RC	258	chr3	55247000	0.880873
DJ_RC	258	chr5	132253000	0.73177
DJ_RC	258	chr8	33016000	1
DJ_RC	258	chr12	94801800	0.673532
DJ_RC	258	chr7	125047800	0.0569354
DJ_RC	258	chr19	28920000	0.365381
DJ_RC	258	chr11	31521200	0.340789
DJ_RC	258	chr17	76962400	0.665447
DJ_RC	258	chr12	56701800	0.321265
DJ_RC	258	chr8	24583000	0.338105
DJ_RC	258	chr2	77855600	1
DJ_RC	258	chr18	58721400	0.507589
DJ_RC	258	chr10	121717200	1
DJ_RC	258	chr1	84348800	0.444157
DJ_RC	258	chr18	66768000	0.496713
DJ_RC	258	chr1	20093400	1
DJ_RC	258	chr4	89573200	0.846475
DJ_RC	258	chr7	9735200	1
DJ_RC	258	chr10	102729200	0.792977
DJ_RC	258	chr1	60832000	0.860719
DJ_RC	258	chr2	115926000	0.767327
DJ_RC	258	chr1	75524000	1
DJ_RC	258	chr11	55133400	0.874859
DJ_RC	258	chr5	74084600	0.496713
DJ_RC	258	chr7	57264000	0.608772
DJ_RC	258	chr1	57248600	0.485575
DJ_RC	258	chr16	11396200	1
DJ_RC	258	chr1	21725000	0.575282
DJ_RC	258	chr10	66077200	1
DJ_RC	258	chr5	62126800	0.771401
DJ_RC	258	chr12	52251600	0.506067
DJ_RC	258	chr15	54782800	0.376747
DJ_RC	258	chr5	40061800	1
DJ_RC	258	chr4	142828200	0.159489
DJ_RC	258	chr11	58933200	0.737044
DJ_RC	258	chr4	116464400	0.0117799
DJ_RC	258	chr17	31400000	0.0186203
DJ_RC	258	chr1	96970200	0.68347
DJ_RC	258	chr11	55980800	0.705101
DJ_RC	258	chr2	109626200	1
Ebeta_Trbv31_CBE3	50	chr12	78232400	0.225258
Ebeta_Trbv31_CBE3	50	chr15	45386000	1
Ebeta_Trbv31_CBE3	50	chr11	24494600	0.357601
Ebeta_Trbv31_CBE3	50	chr19	5867400	1
Ebeta_Trbv31_CBE3	50	chr13	85861000	1
Ebeta_Trbv31_CBE3	50	chr2	152512000	1
Ebeta_Trbv31_CBE3	50	chr17	60643000	1
Ebeta_Trbv31_CBE3	50	chr15	56312000	1
Ebeta_Trbv31_CBE3	50	chr4	69879800	1
Ebeta_Trbv31_CBE3	50	chr8	114173000	1
Ebeta_Trbv31_CBE3	50	chr15	6648200	1
Ebeta_Trbv31_CBE3	50	chr9	20464800	1
Ebeta_Trbv31_CBE3	50	chr6	112949000	1
Ebeta_Trbv31_CBE3	50	chr18	40493800	0.610953
Ebeta_Trbv31_CBE3	50	chr12	107222200	1
Ebeta_Trbv31_CBE3	50	chr3	58566000	1
Ebeta_Trbv31_CBE3	50	chr1	91327400	1
Ebeta_Trbv31_CBE3	50	chr3	108775800	0.512973
Ebeta_Trbv31_CBE3	50	chr13	44511000	0.631537
Ebeta_Trbv31_CBE3	50	chr5	146063800	1
Ebeta_Trbv31_CBE3	50	chr6	11924200	1
Ebeta_Trbv31_CBE3	50	chr3	75089200	0.464864
Ebeta_Trbv31_CBE3	50	chr2	125184000	0.486556
Ebeta_Trbv31_CBE3	50	chr4	74297200	0.404851
Ebeta_Trbv31_CBE3	50	chr9	116879600	1
Ebeta_Trbv31_CBE3	50	chr15	45481000	1
Ebeta_Trbv31_CBE3	50	chr11	12246800	0.500043
Ebeta_Trbv31_CBE3	50	chr15	33054200	0.407457
Ebeta_Trbv31_CBE3	50	chr12	100988400	1
Ebeta_Trbv31_CBE3	50	chr5	58852800	1
Ebeta_Trbv31_CBE3	50	chr11	77562600	1
Ebeta_Trbv31_CBE3	50	chr3	22867200	0.0829398
Ebeta_Trbv31_CBE3	50	chr1	155351200	0.486483
Ebeta_Trbv31_CBE3	50	chr9	97488000	1
Ebeta_Trbv31_CBE3	50	chr11	33998600	1
Ebeta_Trbv31_CBE3	50	chr7	112908400	1
Ebeta_Trbv31_CBE3	50	chr8	4939400	1
Ebeta_Trbv31_CBE3	50	chr2	25707600	0.374173
Ebeta_Trbv31_CBE3	50	chr9	81658600	0.560418
Ebeta_Trbv31_CBE3	50	chr8	61232000	1
Ebeta_Trbv31_CBE3	50	chr13	68909400	0.00572652
Ebeta_Trbv31_CBE3	50	chr8	81937600	1
Ebeta_Trbv31_CBE3	50	chr8	102284000	0.270191
Ebeta_Trbv31_CBE3	50	chr1	59812200	0.535448
Ebeta_Trbv31_CBE3	50	chr7	142265800	0.507328
Ebeta_Trbv31_CBE3	50	chr7	31727800	1
Ebeta_Trbv31_CBE3	50	chr15	4327800	1
Ebeta_Trbv31_CBE3	50	chr1	46131400	0.481081
Ebeta_Trbv31_CBE3	50	chr4	143088000	1
Ebeta_Trbv31_CBE3	50	chr9	37164200	1
Ebeta_Trbv31_CBE3	50	chr8	65505600	0.311944
Ebeta_Trbv31_CBE3	50	chr9	97539000	1
Ebeta_Trbv31_CBE3	50	chr7	61174600	0.374173
Ebeta_Trbv31_CBE3	50	chr3	130327400	1
Ebeta_Trbv31_CBE3	50	chr1	20721400	1
Ebeta_Trbv31_CBE3	50	chr13	11547200	1
Ebeta_Trbv31_CBE3	50	chr7	104325600	1
Ebeta_Trbv31_CBE3	50	chr10	21116200	1
Ebeta_Trbv31_CBE3	50	chr2	90396600	1
Ebeta_Trbv31_CBE3	50	chr7	101317000	1
Ebeta_Trbv31_CBE3	50	chr6	35729800	1
Ebeta_Trbv31_CBE3	50	chr9	37698200	1
Ebeta_Trbv31_CBE3	50	chr6	143450400	1
Ebeta_Trbv31_CBE3	50	chr2	16462200	0.586172
Ebeta_Trbv31_CBE3	50	chr18	33701200	1
Ebeta_Trbv31_CBE3	50	chr11	110203400	0.0815806
Ebeta_Trbv31_CBE3	50	chr4	119182800	1
Ebeta_Trbv31_CBE3	50	chr11	96490400	1
Ebeta_Trbv31_CBE3	50	chr4	70430600	0.39747
Ebeta_Trbv31_CBE3	50	chr2	81228000	1
Ebeta_Trbv31_CBE3	50	chr7	130721400	1
Ebeta_Trbv31_CBE3	50	chr3	115139800	0.449521
Ebeta_Trbv31_CBE3	50	chr14	38432600	1
Ebeta_Trbv31_CBE3	50	chr3	73967800	0.290269
Ebeta_Trbv31_CBE3	50	chr13	102937400	1
Ebeta_Trbv31_CBE3	50	chr11	80776400	1
Ebeta_Trbv31_CBE3	50	chr9	53990800	1
Ebeta_Trbv31_CBE3	50	chr14	11880400	0.493344
Ebeta_Trbv31_CBE3	50	chr2	118315600	0.588875
Ebeta_Trbv31_CBE3	50	chr7	114560800	1
Ebeta_Trbv31_CBE3	50	chr10	5521600	1
Ebeta_Trbv31_CBE3	50	chr5	99998800	1
Ebeta_Trbv31_CBE3	50	chr2	26807000	0.525314
Ebeta_Trbv31_CBE3	50	chr14	98943200	1
Ebeta_Trbv31_CBE3	50	chr17	16651200	0.311944
Ebeta_Trbv31_CBE3	50	chr14	55931800	1
Ebeta_Trbv31_CBE3	50	chr14	43620200	1
Ebeta_Trbv31_CBE3	50	chr1	30019600	1
Ebeta_Trbv31_CBE3	50	chr10	124482000	1
Ebeta_Trbv31_CBE3	50	chr12	8413400	1
Ebeta_Trbv31_CBE3	50	chr10	11135600	0.0287355
Ebeta_Trbv31_CBE3	50	chr10	57307200	0.33099
Ebeta_Trbv31_CBE3	50	chr14	116656600	1
Ebeta_Trbv31_CBE3	50	chr10	105209400	0.479454
Ebeta_Trbv31_CBE3	50	chr5	40373000	1
Ebeta_Trbv31_CBE3	50	chr8	110084000	0.564383
Ebeta_Trbv31_CBE3	50	chr1	85597800	4.33369e-06
Ebeta_Trbv31_CBE3	50	chr15	1317000	1
Ebeta_Trbv31_CBE3	50	chr2	162788600	0.0552814
Ebeta_Trbv31_CBE3	50	chr8	41307800	1
Ebeta_Trbv31_CBE3	50	chr11	13818600	1
Ebeta_Trbv31_CBE3	50	chr4	38634800	1
Ebeta_Trbv31_CBE3	50	chr13	79026200	1
Ebeta_Trbv31_CBE3	50	chr13	39080600	0.0186222
Ebeta_Trbv31_CBE3	50	chr17	10875600	0.439192
Ebeta_Trbv31_CBE3	50	chr4	37207200	1
Ebeta_Trbv31_CBE3	50	chr8	5293200	1
Ebeta_Trbv31_CBE3	50	chr6	46165800	1
Ebeta_Trbv31_CBE3	50	chr12	99611800	0.39747
Ebeta_Trbv31_CBE3	50	chr5	31455600	1
Ebeta_Trbv31_CBE3	50	chr5	144246000	1
Ebeta_Trbv31_CBE3	50	chr10	118014600	1
Ebeta_Trbv31_CBE3	50	chr17	24527400	1
Ebeta_Trbv31_CBE3	50	chr3	84920000	1
Ebeta_Trbv31_CBE3	50	chr7	7043000	0.628867
Ebeta_Trbv31_CBE3	50	chr19	9815000	0.49716
Ebeta_Trbv31_CBE3	50	chr13	107400600	0.136538
Ebeta_Trbv31_CBE3	50	chr16	22567800	1
Ebeta_Trbv31_CBE3	50	chr8	115246600	1
Ebeta_Trbv31_CBE3	50	chr5	4191200	0.45795
Ebeta_Trbv31_CBE3	50	chr9	95964600	1
Ebeta_Trbv31_CBE3	50	chr6	132484800	0.235047
Ebeta_Trbv31_CBE3	50	chr13	11826600	1
Ebeta_Trbv31_CBE3	50	chr4	1714800	1
Ebeta_Trbv31_CBE3	50	chr4	146432000	0.000107941
Ebeta_Trbv31_CBE3	50	chr2	12364600	1
Ebeta_Trbv31_CBE3	50	chr2	150672600	1
Ebeta_Trbv31_CBE3	50	chr3	58802200	0.525314
Ebeta_Trbv31_CBE3	50	chr16	58783600	1
Ebeta_Trbv31_CBE3	50	chr3	45235200	1
Ebeta_Trbv31_CBE3	50	chr12	37428200	0.416329
Ebeta_Trbv31_CBE3	50	chr18	45297200	1
Ebeta_Trbv31_CBE3	50	chr2	91561200	1
Ebeta_Trbv31_CBE3	50	chr1	34207800	0.464864
Ebeta_Trbv31_CBE3	50	chr2	42056000	1
Ebeta_Trbv31_CBE3	50	chr11	117959600	1
Ebeta_Trbv31_CBE3	50	chr10	16230200	1
Ebeta_Trbv31_CBE3	50	chr11	93710400	1
Ebeta_Trbv31_CBE3	50	chr3	93335000	1
Ebeta_Trbv31_CBE3	50	chr12	3449600	1
Ebeta_Trbv31_CBE3	50	chr13	85907800	1
Ebeta_Trbv31_CBE3	50	chr2	79140800	1
Ebeta_Trbv31_CBE3	50	chr17	11804600	1
Ebeta_Trbv31_CBE3	50	chr6	145215000	1
Ebeta_Trbv31_CBE3	50	chr10	39254800	1
Ebeta_Trbv31_CBE3	50	chr9	38936200	0.486483
Ebeta_Trbv31_CBE3	50	chr5	144321400	0.521814
Ebeta_Trbv31_CBE3	50	chr17	47487600	1
Ebeta_Trbv31_CBE3	50	chr8	3195000	1
Ebeta_Trbv31_CBE3	50	chr9	104577200	1
Ebeta_Trbv31_CBE3	50	chr2	19574600	0.638376
Ebeta_Trbv31_CBE3	50	chr7	1267200	1
Ebeta_Trbv31_CBE3	50	chr14	120499600	1
Ebeta_Trbv31_CBE3	50	chr17	69946600	1
Ebeta_Trbv31_CBE3	50	chr10	105054800	0.45729
Ebeta_Trbv31_CBE3	50	chr12	101616000	0.216179
Ebeta_Trbv31_CBE3	50	chr2	3261000	0.200276
Ebeta_Trbv31_CBE3	50	chr15	26030600	0.419082
Ebeta_Trbv31_CBE3	50	chr4	124498600	0.419082
Ebeta_Trbv31_CBE3	50	chr8	99190600	1
Ebeta_Trbv31_CBE3	50	chr16	59107400	1
Ebeta_Trbv31_CBE3	50	chr14	36036600	1
Ebeta_Trbv31_CBE3	50	chr6	62243200	0.136538
Ebeta_Trbv31_CBE3	50	chr7	17299000	1
Ebeta_Trbv31_CBE3	50	chr16	63586800	1
Ebeta_Trbv31_CBE3	50	chr7	77111400	1
Ebeta_Trbv31_CBE3	50	chr4	39123600	1
Ebeta_Trbv31_CBE3	50	chr13	100674200	1
Ebeta_Trbv31_CBE3	50	chr2	148263400	1
Ebeta_Trbv31_CBE3	50	chr1	92855600	1
Ebeta_Trbv31_CBE3	50	chr2	108290200	1
Ebeta_Trbv31_CBE3	50	chr15	33148400	1
Ebeta_Trbv31_CBE3	50	chr2	56603600	1
Ebeta_Trbv31_CBE3	50	chr17	56574600	1
Ebeta_Trbv31_CBE3	50	chr5	25660600	1
Ebeta_Trbv31_CBE3	50	chr3	72649600	1
Ebeta_Trbv31_CBE3	50	chr1	22676400	1
